state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Montana,30031,Gallatin County,31696,37044,71507,-5348,0.443257303,0.518047184,-0.074789881
Montana,30033,Garfield County,764,41,813,723,0.939729397,0.050430504,0.889298893
Montana,30035,Glacier County,1884,3610,5639,-1726,0.334101791,0.64018443,-0.306082639
Montana,30037,Golden Valley County,414,78,503,336,0.82306163,0.155069583,0.667992048
Montana,30039,Granite County,1419,638,2102,781,0.675071361,0.303520457,0.371550904
Montana,30041,Hill County,3957,2981,7182,976,0.550960735,0.415065441,0.135895294
Montana,30043,Jefferson County,5345,2625,8191,2720,0.652545477,0.320473691,0.332071786
Montana,30045,Judith Basin County,1040,275,1344,765,0.773809524,0.204613095,0.569196429
Montana,30047,Lake County,9322,6916,16626,2406,0.560688079,0.415974979,0.1447131
Montana,30049,Lewis and Clark County,21409,19743,42485,1666,0.50391903,0.46470519,0.03921384
Montana,30051,Liberty County,821,249,1083,572,0.758079409,0.229916898,0.528162512
Montana,30053,Lincoln County,8672,2835,11747,5837,0.738231038,0.241338214,0.496892824
Montana,30055,McCone County,956,155,1128,801,0.84751773,0.137411348,0.710106383
Montana,30057,Madison County,4191,1771,6113,2420,0.685588091,0.289710453,0.395877638
Montana,30059,Meagher County,833,258,1110,575,0.75045045,0.232432432,0.518018018
Montana,30061,Mineral County,1828,686,2563,1142,0.713226687,0.267655092,0.445571596
Montana,30063,Missoula County,26347,43357,71986,-17010,0.366001723,0.602297669,-0.236295946
Montana,30065,Musselshell County,2423,413,2881,2010,0.841027421,0.143353002,0.697674419
Montana,30067,Park County,6025,5280,11618,745,0.51859184,0.454467206,0.064124634
Montana,30069,Petroleum County,298,39,351,259,0.849002849,0.111111111,0.737891738
Montana,30071,Phillips County,1936,416,2386,1520,0.811399832,0.174350377,0.637049455
Montana,30073,Pondera County,2031,903,2995,1128,0.678130217,0.301502504,0.376627713
Montana,30075,Powder River County,970,154,1136,816,0.853873239,0.13556338,0.718309859
Montana,30077,Powell County,2355,752,3195,1603,0.737089202,0.235367762,0.50172144
Montana,30079,Prairie County,603,126,744,477,0.810483871,0.169354839,0.641129032
Montana,30081,Ravalli County,19114,8763,28507,10351,0.670501982,0.307398183,0.363103799
Montana,30083,Richland County,4800,875,5798,3925,0.82787168,0.150914108,0.676957572
Montana,30085,Roosevelt County,1996,1910,4028,86,0.495531281,0.474180735,0.021350546
Montana,30087,Rosebud County,2486,1199,3784,1287,0.656976744,0.316860465,0.340116279
Montana,30089,Sanders County,5660,1820,7652,3840,0.739675902,0.237846315,0.501829587
Montana,30091,Sheridan County,1403,574,2030,829,0.691133005,0.282758621,0.408374384
Montana,30093,Silver Bow County,7745,10392,18827,-2647,0.411377277,0.55197323,-0.140595953
Montana,30095,Stillwater County,4462,1156,5741,3306,0.777216513,0.201358648,0.575857864
Montana,30097,Sweet Grass County,1840,549,2446,1291,0.752248569,0.224448078,0.527800491
Montana,30099,Teton County,2608,1007,3695,1601,0.705818674,0.272530447,0.433288227
Montana,30101,Toole County,1596,467,2123,1129,0.751766368,0.219971738,0.53179463
Montana,30103,Treasure County,373,78,460,295,0.810869565,0.169565217,0.641304348
Montana,30105,Valley County,3135,1030,4272,2105,0.733848315,0.241104869,0.492743446
Montana,30107,Wheatland County,823,225,1068,598,0.770599251,0.210674157,0.559925094
Montana,30109,Wibaux County,516,77,598,439,0.862876254,0.128762542,0.734113712
Montana,30111,Yellowstone County,50772,30679,83821,20093,0.60571933,0.366006132,0.239713198
Nebraska,31001,Adams County,10085,4213,14653,5872,0.688254965,0.287517914,0.40073705
Nebraska,31003,Antelope County,3093,452,3583,2641,0.863243092,0.12615127,0.737091822
Nebraska,31005,Arthur County,260,21,285,239,0.912280702,0.073684211,0.838596491
Nebraska,31007,Banner County,362,43,411,319,0.880778589,0.104622871,0.776155718
Nebraska,31009,Blaine County,280,35,317,245,0.883280757,0.110410095,0.772870662
Nebraska,31011,Boone County,2653,499,3226,2154,0.822380657,0.154680719,0.667699938
Nebraska,31013,Box Butte County,4002,1051,5200,2951,0.769615385,0.202115385,0.5675
Nebraska,31015,Boyd County,1010,135,1155,875,0.874458874,0.116883117,0.757575758
Nebraska,31017,Brown County,1470,191,1684,1279,0.872921615,0.113420428,0.759501188
Nebraska,31019,Buffalo County,16640,6350,23711,10290,0.701783982,0.26780819,0.433975792
Nebraska,31021,Burt County,2580,1063,3739,1517,0.690024071,0.284300615,0.405723455
Nebraska,31023,Butler County,3542,873,4518,2669,0.78397521,0.193227092,0.590748119
Nebraska,31025,Cass County,10121,4737,15326,5384,0.660381052,0.309082605,0.351298447
Nebraska,31027,Cedar County,4174,725,5015,3449,0.832303091,0.144566301,0.68773679
Nebraska,31029,Chase County,1740,226,2000,1514,0.87,0.113,0.757
Nebraska,31031,Cherry County,2844,373,3269,2471,0.869990823,0.114102172,0.755888651
Nebraska,31033,Cheyenne County,3813,855,4776,2958,0.798366834,0.179020101,0.619346734
Nebraska,31035,Clay County,2848,632,3570,2216,0.797759104,0.177030812,0.620728291
Nebraska,31037,Colfax County,2636,1025,3726,1611,0.707461084,0.275093935,0.43236715
Nebraska,31039,Cuming County,3507,870,4459,2637,0.786499215,0.195111011,0.591388204
Nebraska,31041,Custer County,5090,786,6010,4304,0.846921797,0.13078203,0.716139767
Nebraska,31043,Dakota County,3926,2744,6817,1182,0.575913158,0.402523104,0.173390054
Nebraska,31045,Dawes County,2931,1082,4151,1849,0.706094917,0.260660082,0.445434835
Nebraska,31047,Dawson County,6524,2497,9191,4027,0.709824829,0.271678816,0.438146012
Nebraska,31049,Deuel County,871,141,1034,730,0.842359768,0.136363636,0.705996132
Nebraska,31051,Dixon County,2335,651,3094,1684,0.75468649,0.21040724,0.54427925
Nebraska,31053,Dodge County,10984,5544,16938,5440,0.648482702,0.327311371,0.321171331
Nebraska,31055,Douglas County,119159,150350,276540,-31191,0.430892457,0.54368265,-0.112790193
Nebraska,31057,Dundy County,883,105,1003,778,0.880358923,0.104685942,0.775672981
Nebraska,31059,Fillmore County,2359,693,3148,1666,0.749364676,0.220139771,0.529224905
Nebraska,31061,Franklin County,1437,276,1728,1161,0.831597222,0.159722222,0.671875
Nebraska,31063,Frontier County,1229,189,1446,1040,0.849930844,0.130705394,0.71922545
Nebraska,31065,Furnas County,2163,399,2602,1764,0.831283628,0.153343582,0.677940046
Nebraska,31067,Gage County,7445,3385,11119,4060,0.669574602,0.304433852,0.36514075
Nebraska,31069,Garden County,1016,161,1200,855,0.846666667,0.134166667,0.7125
Nebraska,31071,Garfield County,933,133,1076,800,0.867100372,0.123605948,0.743494424
Nebraska,31073,Gosper County,893,215,1121,678,0.796610169,0.191793042,0.604817128
Nebraska,31075,Grant County,375,20,402,355,0.932835821,0.049751244,0.883084577
Nebraska,31077,Greeley County,1016,229,1259,787,0.806989674,0.181890389,0.625099285
Nebraska,31079,Hall County,16189,7681,24450,8508,0.662126789,0.314151329,0.34797546
Nebraska,31081,Hamilton County,4309,1118,5566,3191,0.774164571,0.200862379,0.573302192
Nebraska,31083,Harlan County,1615,282,1934,1333,0.835056877,0.145811789,0.689245088
Nebraska,31085,Hayes County,494,34,536,460,0.921641791,0.063432836,0.858208955
Nebraska,31087,Hitchcock County,1264,175,1470,1089,0.859863946,0.119047619,0.740816327
Nebraska,31089,Holt County,4769,686,5550,4083,0.859279279,0.123603604,0.735675676
Nebraska,31091,Hooker County,376,59,442,317,0.850678733,0.133484163,0.71719457
Nebraska,31093,Howard County,2786,648,3511,2138,0.793506124,0.184562803,0.608943321
Nebraska,31095,Jefferson County,2616,1016,3730,1600,0.701340483,0.272386059,0.428954424
Nebraska,31097,Johnson County,1518,647,2233,871,0.679802956,0.289744738,0.390058218
Nebraska,31099,Kearney County,2822,701,3617,2121,0.780204589,0.193807022,0.586397567
Nebraska,31101,Keith County,3544,763,4369,2781,0.811169604,0.174639506,0.636530098
Nebraska,31103,Keya Paha County,476,49,530,427,0.898113208,0.09245283,0.805660377
Nebraska,31105,Kimball County,1563,268,1877,1295,0.832711774,0.142781034,0.689930741
Nebraska,31107,Knox County,3721,905,4708,2816,0.790356839,0.192225998,0.598130841
Nebraska,31109,Lancaster County,70092,82293,157215,-12201,0.445835321,0.52344242,-0.077607099
Nebraska,31111,Lincoln County,13071,3692,17163,9379,0.761580143,0.215113908,0.546466236
Nebraska,31113,Logan County,407,38,450,369,0.904444444,0.084444444,0.82
Nebraska,31115,Loup County,370,75,454,295,0.814977974,0.165198238,0.649779736
Nebraska,31117,McPherson County,275,17,302,258,0.910596026,0.056291391,0.854304636
Nebraska,31119,Madison County,11940,3478,15819,8462,0.754788545,0.219862191,0.534926354
Nebraska,31121,Merrick County,3419,743,4282,2676,0.798458664,0.173517048,0.624941616
Nebraska,31123,Morrill County,2113,386,2558,1727,0.826035966,0.15089914,0.675136826
Nebraska,31125,Nance County,1437,359,1832,1078,0.784388646,0.195960699,0.588427948
Nebraska,31127,Nemaha County,2428,921,3432,1507,0.707459207,0.268356643,0.439102564
Nebraska,31129,Nuckolls County,1857,409,2305,1448,0.805639913,0.177440347,0.628199566
Nebraska,31131,Otoe County,5649,2490,8355,3159,0.676122083,0.298025135,0.378096948
Nebraska,31133,Pawnee County,1071,322,1429,749,0.749475157,0.2253324,0.524142757
Nebraska,31135,Perkins County,1321,199,1545,1122,0.855016181,0.128802589,0.726213592
Nebraska,31137,Phelps County,4157,752,5021,3405,0.827922725,0.149770962,0.678151763
Nebraska,31139,Pierce County,3462,480,4012,2982,0.862911266,0.119641077,0.743270189
Nebraska,31141,Platte County,12186,3260,15721,8926,0.77514153,0.207365944,0.567775587
Nebraska,31143,Polk County,2291,530,2887,1761,0.793557326,0.183581573,0.609975753
Nebraska,31145,Red Willow County,4525,811,5470,3714,0.827239488,0.148263254,0.678976234
Nebraska,31147,Richardson County,3073,996,4134,2077,0.743347847,0.240928882,0.502418965
Nebraska,31149,Rock County,744,84,842,660,0.883610451,0.09976247,0.783847981
Nebraska,31151,Saline County,3631,1986,5780,1645,0.628200692,0.343598616,0.284602076
Nebraska,31153,Sarpy County,51979,41206,96193,10773,0.540361565,0.428367969,0.111993596
Nebraska,31155,Saunders County,9108,3331,12786,5777,0.712341624,0.260519318,0.451822306
Nebraska,31157,Scotts Bluff County,10952,4196,15524,6756,0.705488276,0.270291162,0.435197114
Nebraska,31159,Seward County,6490,2438,9199,4052,0.705511469,0.265028807,0.440482661
Nebraska,31161,Sheridan County,2292,340,2684,1952,0.853949329,0.126676602,0.727272727
Nebraska,31163,Sherman County,1322,343,1700,979,0.777647059,0.201764706,0.575882353
Nebraska,31165,Sioux County,642,72,731,570,0.878248974,0.098495212,0.779753762
Nebraska,31167,Stanton County,2561,532,3165,2029,0.809162717,0.168088468,0.64107425
Nebraska,31169,Thayer County,2308,624,2989,1684,0.772164604,0.208765473,0.56339913
Nebraska,31171,Thomas County,377,45,427,332,0.882903981,0.105386417,0.777517564
Nebraska,31173,Thurston County,1180,1122,2379,58,0.496006726,0.471626734,0.024379992
Nebraska,31175,Valley County,1901,412,2344,1489,0.811006826,0.175767918,0.635238908
Nebraska,31177,Washington County,8583,3554,12467,5029,0.688457528,0.285072592,0.403384936
Nebraska,31179,Wayne County,3055,1022,4218,2033,0.724276908,0.242294927,0.481981982
Nebraska,31181,Webster County,1511,335,1876,1176,0.8054371,0.178571429,0.626865672
Nebraska,31183,Wheeler County,438,59,503,379,0.870775348,0.117296223,0.753479125
Nebraska,31185,York County,5337,1630,7161,3707,0.745286971,0.227621841,0.517665131
Nevada,32001,Churchill County,9372,3051,12890,6321,0.727075252,0.236695112,0.49038014
Nevada,32003,Clark County,430930,521852,972510,-90922,0.443111125,0.536603223,-0.093492098
Nevada,32005,Douglas County,21630,11571,34125,10059,0.633846154,0.339076923,0.294769231
Nevada,32007,Elko County,16741,4557,21967,12184,0.762097692,0.207447535,0.554650157
Nevada,32009,Esmeralda County,400,74,487,326,0.821355236,0.151950719,0.669404517
Nevada,32011,Eureka County,895,105,1017,790,0.880039331,0.103244838,0.776794494
Nevada,32013,Humboldt County,5877,1689,7771,4188,0.756273324,0.217346545,0.538926779
Nevada,32015,Lander County,2198,496,2765,1702,0.794936709,0.179385172,0.615551537
Nevada,32017,Lincoln County,2067,330,2446,1737,0.845053148,0.134914146,0.710139002
Nevada,32019,Lyon County,20914,8473,30238,12441,0.691646273,0.280210331,0.411435942
Nevada,32021,Mineral County,1423,829,2335,594,0.609421842,0.35503212,0.254389722
Nevada,32023,Nye County,17528,7288,25378,10240,0.690676964,0.287177871,0.403499094
Nevada,32027,Pershing County,1731,547,2320,1184,0.74612069,0.235775862,0.510344828
Nevada,32029,Storey County,1908,902,2877,1006,0.663190824,0.313521029,0.349669795
Nevada,32031,Washoe County,116760,128128,252142,-11368,0.463072396,0.508158101,-0.045085706
Nevada,32033,White Pine County,3403,859,4369,2544,0.778896773,0.196612497,0.582284276
Nevada,32510,Carson City,16113,12735,29739,3378,0.54181378,0.428225562,0.113588217
New Hampshire,33001,Belknap County,20899,16894,38453,4005,0.543494656,0.439341534,0.104153122
New Hampshire,33003,Carroll County,16150,16649,33272,-499,0.485393123,0.500390719,-0.014997596
New Hampshire,33005,Cheshire County,17892,25506,44206,-7614,0.404741438,0.5769805,-0.172239063
New Hampshire,33007,Coos County,8617,7640,16528,977,0.521357696,0.462245886,0.05911181
New Hampshire,33009,Grafton County,19905,33180,53989,-13275,0.368686214,0.614569635,-0.245883421
New Hampshire,33011,Hillsborough County,104625,122344,231040,-17719,0.452843663,0.529536011,-0.076692348
New Hampshire,33013,Merrimack County,39711,48533,89887,-8822,0.441788023,0.539933472,-0.098145449
New Hampshire,33015,Rockingham County,95858,100064,198943,-4206,0.481836506,0.50297824,-0.021141734
New Hampshire,33017,Strafford County,30489,41721,73729,-11232,0.41352792,0.565869604,-0.152341684
New Hampshire,33019,Sullivan County,11508,12390,24383,-882,0.471968175,0.508140918,-0.036172743
New Jersey,34001,Atlantic County,64438,73808,140441,-9370,0.458826126,0.525544535,-0.066718408
New Jersey,34003,Bergen County,204417,285967,497460,-81550,0.410921481,0.57485426,-0.163932779
New Jersey,34005,Burlington County,103345,154595,262650,-51250,0.393470398,0.588596992,-0.195126594
New Jersey,34007,Camden County,86207,175065,265599,-88858,0.32457577,0.659132753,-0.334556983
New Jersey,34009,Cape May County,33158,23941,57933,9217,0.572350819,0.413253241,0.159097578
New Jersey,34011,Cumberland County,28952,32742,62575,-3790,0.462676788,0.523244107,-0.060567319
New Jersey,34013,Essex County,75475,266820,345311,-191345,0.218571085,0.772694759,-0.554123674
New Jersey,34015,Gloucester County,83340,86702,173453,-3362,0.480475979,0.499858751,-0.019382772
New Jersey,34017,Hudson County,65698,181452,250458,-115754,0.262311445,0.724480751,-0.462169306
New Jersey,34019,Hunterdon County,43153,39457,84673,3696,0.509642979,0.465992701,0.043650278
New Jersey,34021,Mercer County,51641,122532,177223,-70891,0.291389944,0.6914001,-0.400010157
New Jersey,34023,Middlesex County,143467,226250,375692,-82783,0.381873982,0.602222033,-0.220348051
New Jersey,34025,Monmouth County,191808,181291,378390,10517,0.506905574,0.479111499,0.027794075
New Jersey,34027,Morris County,141134,153881,300917,-12747,0.46901305,0.511373568,-0.042360518
New Jersey,34029,Ocean County,217740,119456,342746,98284,0.635280937,0.348526314,0.286754623
New Jersey,34031,Passaic County,92009,129097,224330,-37088,0.410150225,0.57547809,-0.165327865
New Jersey,34033,Salem County,18827,14479,34042,4348,0.553052112,0.425327537,0.127724576
New Jersey,34035,Somerset County,71996,111173,186891,-39177,0.385229893,0.594854755,-0.209624862
New Jersey,34037,Sussex County,51698,34481,88352,17217,0.585136726,0.390268472,0.194868254
New Jersey,34039,Union County,80002,170245,254041,-90243,0.314917671,0.670147732,-0.355230061
New Jersey,34041,Warren County,34769,24901,61057,9868,0.569451496,0.407832026,0.16161947
New Mexico,35001,Bernalillo County,116135,193757,317590,-77622,0.365675871,0.61008533,-0.244409459
New Mexico,35003,Catron County,1698,595,2326,1103,0.730008598,0.255803955,0.474204643
New Mexico,35005,Chaves County,15656,6381,22443,9275,0.697589449,0.284320278,0.413269171
New Mexico,35006,Cibola County,3975,4745,8903,-770,0.446478715,0.532966416,-0.086487701
New Mexico,35007,Colfax County,3271,2611,6016,660,0.543716755,0.434009309,0.109707447
New Mexico,35009,Curry County,10444,4307,15101,6137,0.691609827,0.2852129,0.406396927
New Mexico,35011,De Baca County,656,231,901,425,0.728079911,0.256381798,0.471698113
New Mexico,35013,Doña Ana County,32802,47957,82641,-15155,0.396921625,0.580305175,-0.183383551
New Mexico,35015,Eddy County,17454,5424,23222,12030,0.751614848,0.233571613,0.518043235
New Mexico,35017,Grant County,6553,7590,14435,-1037,0.453966055,0.525805334,-0.07183928
New Mexico,35019,Guadalupe County,917,1234,2189,-317,0.418912746,0.56372773,-0.144814984
New Mexico,35021,Harding County,319,179,505,140,0.631683168,0.354455446,0.277227723
New Mexico,35023,Hidalgo County,1120,823,1974,297,0.567375887,0.416919959,0.150455927
New Mexico,35025,Lea County,16531,4061,20918,12470,0.790276317,0.194139019,0.596137298
New Mexico,35027,Lincoln County,6942,3194,10306,3748,0.673588201,0.309916553,0.363671648
New Mexico,35028,Los Alamos County,4278,7554,12293,-3276,0.348002928,0.614496055,-0.266493126
New Mexico,35029,Luna County,4408,3563,8103,845,0.543996051,0.439713686,0.104282365
New Mexico,35031,McKinley County,7801,18029,26486,-10228,0.294532961,0.680699237,-0.386166277
New Mexico,35033,Mora County,903,1745,2686,-842,0.33618764,0.649664929,-0.31347729
New Mexico,35035,Otero County,14521,8485,23571,6036,0.616053625,0.359976242,0.256077383
New Mexico,35037,Quay County,2634,1170,3873,1464,0.680092951,0.302091402,0.378001549
New Mexico,35039,Rio Arriba County,5408,10990,16628,-5582,0.325234544,0.660933365,-0.335698821
New Mexico,35041,Roosevelt County,4634,1802,6608,2832,0.701271186,0.272699758,0.428571429
New Mexico,35043,Sandoval County,34174,40588,76562,-6414,0.446357201,0.530132442,-0.083775241
New Mexico,35045,San Juan County,32874,18083,52294,14791,0.628638085,0.345794929,0.282843156
New Mexico,35047,San Miguel County,3421,7888,11531,-4467,0.296678519,0.684069031,-0.387390513
New Mexico,35049,Santa Fe County,18329,62530,82227,-44201,0.222907318,0.760455811,-0.537548494
New Mexico,35051,Sierra County,3542,2265,5945,1277,0.595794786,0.380992431,0.214802355
New Mexico,35053,Socorro County,3255,3722,7160,-467,0.454608939,0.519832402,-0.065223464
New Mexico,35055,Taos County,3715,13121,17181,-9406,0.216227228,0.763692451,-0.547465223
New Mexico,35057,Torrance County,4772,2344,7281,2428,0.655404477,0.3219338,0.333470677
New Mexico,35059,Union County,1388,383,1789,1005,0.775852432,0.214086082,0.56176635
New Mexico,35061,Valencia County,17364,14263,32277,3101,0.537968213,0.441893608,0.096074604
New York,36001,Albany County,51081,99474,154101,-48393,0.331477408,0.64551171,-0.314034302
New York,36003,Allegany County,14135,6048,20782,8087,0.680155904,0.291021076,0.389134828
New York,36005,Bronx County,67740,355374,425715,-287634,0.159120538,0.83476974,-0.675649202
New York,36007,Broome County,43800,47010,92794,-3210,0.472013277,0.506606031,-0.034592754
New York,36009,Cattaraugus County,22155,11879,34845,10276,0.635815755,0.340909743,0.294906012
New York,36011,Cayuga County,19512,16149,36421,3363,0.535734878,0.44339804,0.092336839
New York,36013,Chautauqua County,34853,23087,59304,11766,0.587700661,0.389299204,0.198401457
New York,36015,Chemung County,21922,16636,39410,5286,0.556254758,0.422126364,0.134128394
New York,36017,Chenango County,13482,8290,22282,5192,0.605062382,0.372049188,0.233013195
New York,36019,Clinton County,16514,18364,35437,-1850,0.466010102,0.518215425,-0.052205322
New York,36021,Columbia County,14464,20386,35522,-5922,0.40718428,0.573897866,-0.166713586
New York,36023,Cortland County,10789,10369,21678,420,0.497693514,0.478319033,0.019374481
New York,36025,Delaware County,13387,9143,23025,4244,0.581411509,0.397090119,0.18432139
New York,36027,Dutchess County,66872,81443,151122,-14571,0.442503408,0.538922195,-0.096418787
New York,36029,Erie County,197527,267174,473021,-69647,0.417586111,0.564824818,-0.147238706
New York,36031,Essex County,8976,9947,19259,-971,0.466067812,0.516485799,-0.050417986
New York,36033,Franklin County,9668,9253,19268,415,0.501764584,0.480226282,0.021538302
New York,36035,Fulton County,15378,7931,23744,7447,0.647658356,0.334021226,0.313637129
New York,36037,Genesee County,18876,9625,29217,9251,0.646062224,0.329431495,0.316630729
New York,36039,Greene County,14271,10346,25194,3925,0.566444392,0.41065333,0.155791061
New York,36041,Hamilton County,2225,1178,3460,1047,0.643063584,0.340462428,0.302601156
New York,36043,Herkimer County,18870,9937,29319,8933,0.643609946,0.338926976,0.30468297
New York,36045,Jefferson County,25629,17307,43848,8322,0.584496442,0.394704433,0.189792009
New York,36047,Kings County,202772,703310,913246,-500538,0.22203437,0.770121085,-0.548086715
New York,36049,Lewis County,8894,3824,12944,5070,0.687113721,0.295426452,0.391687268
New York,36051,Livingston County,18182,12477,31401,5705,0.579026146,0.397344034,0.181682112
New York,36053,Madison County,18408,14807,34038,3601,0.540807333,0.435013808,0.105793525
New York,36055,Monroe County,145661,225746,380983,-80085,0.382329395,0.592535625,-0.21020623
New York,36057,Montgomery County,12745,7977,21134,4768,0.603056686,0.377448661,0.225608025
New York,36059,Nassau County,326716,396504,732756,-69788,0.445872842,0.541113276,-0.095240435
New York,36061,New York County,85185,603040,694904,-517855,0.122585278,0.867803322,-0.745218045
New York,36063,Niagara County,56068,46029,104080,10039,0.538700999,0.442246349,0.09645465
New York,36065,Oneida County,57180,41567,100746,15613,0.567565958,0.412592063,0.154973895
New York,36067,Onondaga County,90619,138894,234735,-48275,0.386048097,0.59170554,-0.205657444
New York,36069,Ontario County,29039,29025,59674,14,0.486627342,0.486392734,0.000234608
New York,36071,Orange County,84996,84684,172099,312,0.493878523,0.492065613,0.00181291
New York,36073,Orleans County,12126,5587,18154,6539,0.667951967,0.307755866,0.3601961
New York,36075,Oswego County,32138,21143,54491,10995,0.589785469,0.388009029,0.20177644
New York,36077,Otsego County,14382,12975,28008,1407,0.513496144,0.463260497,0.050235647
New York,36079,Putnam County,29283,24953,54989,4330,0.532524687,0.453781665,0.078743021
New York,36081,Queens County,212665,569038,787860,-356373,0.269927398,0.722257762,-0.452330363
New York,36083,Rensselaer County,36500,40969,79409,-4469,0.459645632,0.515923888,-0.056278256
New York,36085,Richmond County,123320,90997,216153,32323,0.570521806,0.42098421,0.149537596
New York,36087,Rockland County,73186,75802,150369,-2616,0.486709362,0.504106565,-0.017397203
New York,36089,St. Lawrence County,24608,19361,44907,5247,0.54797693,0.431135458,0.116841472
New York,36091,Saratoga County,61305,68471,132655,-7166,0.46213863,0.516158456,-0.054019826
New York,36093,Schenectady County,30741,42465,74826,-11724,0.410833133,0.567516639,-0.156683506
New York,36095,Schoharie County,9903,5345,15710,4558,0.630362826,0.340229153,0.290133673
New York,36097,Schuyler County,5621,3903,9766,1718,0.575568298,0.399651853,0.175916445
New York,36099,Seneca County,8329,6914,15630,1415,0.532885477,0.442354447,0.09053103
New York,36101,Steuben County,29474,15790,46178,13684,0.638269306,0.341937719,0.296331586
New York,36103,Suffolk County,381253,381021,771541,232,0.494144835,0.493844138,0.000300697
New York,36105,Sullivan County,18665,15489,34647,3176,0.538719081,0.447051693,0.091667388
New York,36107,Tioga County,14791,9634,25044,5157,0.590600543,0.384682958,0.205917585
New York,36109,Tompkins County,11096,33619,45735,-22523,0.242615065,0.735082541,-0.492467476
New York,36111,Ulster County,37590,57970,97420,-20380,0.385855061,0.595052351,-0.20919729
New York,36113,Warren County,17699,17642,36131,57,0.489856356,0.488278763,0.001577593
New York,36115,Washington County,15941,11565,28138,4376,0.566529249,0.411010022,0.155519227
New York,36117,Wayne County,26204,17456,44714,8748,0.586035694,0.390392271,0.195643423
New York,36119,Westchester County,144713,312371,462122,-167658,0.313148909,0.675949208,-0.362800299
New York,36121,Wyoming County,13898,5073,19399,8825,0.716428682,0.261508325,0.454920357
New York,36123,Yates County,6208,4219,10701,1989,0.580132698,0.394262218,0.185870479
North Carolina,37001,Alamance County,46056,38825,86091,7231,0.534968812,0.450976293,0.08399252
North Carolina,37003,Alexander County,15888,4145,20236,11743,0.785135402,0.204832971,0.580302431
North Carolina,37005,Alleghany County,4527,1486,6076,3041,0.745062541,0.244568795,0.500493746
North Carolina,37007,Anson County,5321,5789,11194,-468,0.475343934,0.517152046,-0.041808111
North Carolina,37009,Ashe County,11451,4164,15814,7287,0.724105223,0.26331099,0.460794233
North Carolina,37011,Avery County,7172,2191,9458,4981,0.758299852,0.231655741,0.526644111
North Carolina,37013,Beaufort County,16437,9633,26315,6804,0.624624739,0.366064982,0.258559757
North Carolina,37015,Bertie County,3817,5939,9815,-2122,0.388894549,0.605094244,-0.216199694
North Carolina,37017,Bladen County,9676,7326,17125,2350,0.565021898,0.42779562,0.137226277
North Carolina,37019,Brunswick County,55850,33310,90175,22540,0.619351261,0.369392847,0.249958414
North Carolina,37021,Buncombe County,62412,96515,161569,-34103,0.386286973,0.59736088,-0.211073907
North Carolina,37023,Burke County,31019,13118,44602,17901,0.695462087,0.294112372,0.401349715
North Carolina,37025,Cabarrus County,63237,52162,117227,11075,0.539440573,0.44496575,0.094474822
North Carolina,37027,Caldwell County,32119,10245,42829,21874,0.749935791,0.239207079,0.510728712
North Carolina,37029,Camden County,4312,1537,5953,2775,0.724340669,0.258189148,0.46615152
North Carolina,37031,Carteret County,30028,12093,42695,17935,0.703314205,0.283241597,0.420072608
North Carolina,37033,Caswell County,7089,4860,12051,2229,0.588249938,0.403286034,0.184963903
North Carolina,37035,Catawba County,56588,25689,83425,30899,0.678309859,0.307929278,0.370380581
North Carolina,37037,Chatham County,21186,26787,48599,-5601,0.435934896,0.551184181,-0.115249285
North Carolina,37039,Cherokee County,12628,3583,16423,9045,0.768921634,0.21816964,0.550751994
North Carolina,37041,Chowan County,4471,3247,7784,1224,0.57438335,0.417137718,0.157245632
North Carolina,37043,Clay County,5112,1699,6893,3413,0.741621935,0.246481938,0.495139997
North Carolina,37045,Cleveland County,33798,16955,51308,16843,0.658727684,0.33045529,0.328272394
North Carolina,37047,Columbus County,16832,9446,26446,7386,0.636466762,0.35718067,0.279286092
North Carolina,37049,Craven County,31032,21148,53065,9884,0.584792236,0.398530105,0.186262131
North Carolina,37051,Cumberland County,60032,84469,147150,-24437,0.407964662,0.574033299,-0.166068637
North Carolina,37053,Currituck County,11657,4195,16147,7462,0.72192977,0.259800582,0.462129188
North Carolina,37055,Dare County,13938,9936,24232,4002,0.575189832,0.410036316,0.165153516
North Carolina,37057,Davidson County,64658,22636,88514,42022,0.730483313,0.255733556,0.474749757
North Carolina,37059,Davie County,18228,6713,25311,11515,0.720161195,0.265220655,0.45494054
North Carolina,37061,Duplin County,13793,8767,22715,5026,0.607219899,0.385956416,0.221263482
North Carolina,37063,Durham County,32459,144688,179914,-112229,0.180413976,0.804206454,-0.623792479
North Carolina,37065,Edgecombe County,9206,16089,25477,-6883,0.361345527,0.631510774,-0.270165247
North Carolina,37067,Forsyth County,85064,113033,201270,-27969,0.42263626,0.561598847,-0.138962588
North Carolina,37069,Franklin County,20901,15879,37351,5022,0.559583411,0.42512918,0.134454231
North Carolina,37071,Gaston County,73033,40959,115498,32074,0.632331296,0.354629517,0.277701778
North Carolina,37073,Gates County,3367,2546,5971,821,0.563892145,0.426394239,0.137497907
North Carolina,37075,Graham County,3710,905,4665,2805,0.79528403,0.193997856,0.601286174
North Carolina,37077,Granville County,16647,14565,31598,2082,0.526837142,0.460946895,0.065890246
North Carolina,37079,Greene County,4874,3832,8753,1042,0.556837656,0.437792757,0.119044899
